Unnamed: 0,seqname,source,feature,start,end,strand,ref_gene_id,reference_id,filename,transcript_length,molecularSubtype,Start_UTRref,End_UTRref,UTR_length,ref_UTR_length,UTR_diff,UTR_length (ln),UTR_type,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
4108.0,chr1,StringTie,transcript,1013497,1014540,+,ISG15,NM_005101.4,SRR19969208,1043,triple negative,1014478,1014540,62,62,0,4.127134385045092,no change,2805.683,3.194273,1.080031,2.957575,0.003100694,0.03719254
4113.0,chr20,StringTie,transcript,13221274,13300651,+,ISM1,NM_080826.2,SRR19969210,79377,triple negative,13299459,13300651,1192,1192,0,7.083387847625295,no change,450.855473709143,-2.2052158929998,0.645235712349506,-3.41769038940811,0.000631549052658,0.0115207728311443
4115.0,chr19,StringTie,transcript,55452985,55461642,-,ISOC2,NM_001136201.2,SRR19969210,8657,triple negative,55452984,55453307,323,323,0,5.777652323222656,no change,1066.45148471675,0.972621817206243,0.29897139089503,3.25322705391478,0.0011410228462624,0.0179690972558443
4158.0,chr1,StringTie,transcript,227731191,227735302,-,JMJD4,NM_001161465.2,SRR19969211,4111,triple negative,227731190,227732391,1201,1201,0,7.090909822079984,no change,1110.2,1.531849,0.5406194,2.833507,0.004604032,0.04922445
4159.0,chr1,aptardi,transcript,227732277,227735302,-,JMJD4,NM_001161465.2,SRR19969211,3025,triple negative,227731190,227732391,115,1201,-1086,4.74493212836325,shorter,1110.2,1.531849,0.5406194,2.833507,0.004604032,0.04922445
4160.0,chr1,StringTie,transcript,227731232,227735499,-,JMJD4,XM_011544262.3,SRR19969211,4267,triple negative,227731231,227732391,1160,1160,0,7.05617528410041,no change,1145.081,1.540524,0.5397746,2.854014,0.004317066,0.04712315
4161.0,chr1,aptardi,transcript,227732277,227735499,-,JMJD4,XM_011544262.3,SRR19969211,3222,triple negative,227731231,227732391,115,1160,-1045,4.74493212836325,shorter,1145.081,1.540524,0.5397746,2.854014,0.004317066,0.04712315
4171.0,chr17,StringTie,transcript,75135248,75154512,-,JPT1,NM_016185.4,SRR19969208,19264,triple negative,75135247,75136101,854,854,0,6.74993119378857,no change,2004.73996215104,2.06039609494035,0.47587173379172,4.3297299432417,1.4929231067163e-05,0.000663446059614
4172.0,chr17,aptardi,transcript,75135951,75154512,-,JPT1,NM_016185.4,SRR19969208,18561,triple negative,75135247,75136101,151,854,-703,5.017279836814924,shorter,2004.73996215104,2.06039609494035,0.47587173379172,4.3297299432417,1.4929231067163e-05,0.000663446059614
4196.0,chr11,StringTie,transcript,106051098,106077347,-,KBTBD3,NM_152433.4,SRR19969208,26249,triple negative,106051097,106052849,1752,1752,0,7.468513271496337,no change,108.29376886567,-0.755431559761384,0.26159715519193,-2.88776672363709,0.0038798750034659,0.0436074643719943
4221.0,chr20,StringTie,transcript,51003656,51023126,-,KCNG1,XM_011528800.2,SRR19969211,19470,triple negative,51003655,51004038,383,383,0,5.948034989180646,no change,241.832085205164,3.75979118658742,0.880709172865736,4.26904965046912,1.96307572321621e-05,0.000823482110995
4222.0,chr20,StringTie,transcript,51003656,51023107,-,KCNG1,NM_002237.4,SRR19969211,19451,triple negative,51003655,51004038,383,383,0,5.948034989180646,no change,241.216917619315,3.76807672679124,0.879170074600713,4.28594743571381,1.81962012632662e-05,0.0007717008955751
4226.0,chr1,StringTie,transcript,160037467,160070160,-,KCNJ10,NM_002241.5,SRR19969210,32693,triple negative,160037466,160041392,3926,3926,0,8.275376374836407,no change,27.28961,3.574622,0.7534292,4.744469,2.090536e-06,0.0001351518
4236.0,chr12,StringTie,transcript,21764955,21774706,-,KCNJ8,NM_004982.4,SRR19969212,9751,triple negative,21764954,21765722,768,768,0,6.643789733147672,no change,402.916702010531,-1.3938606600915,0.490900087358326,-2.83939786524029,0.0045198761838377,0.0485859958490769
4237.0,chr12,aptardi,transcript,21765524,21774706,-,KCNJ8,NM_004982.4,SRR19969212,9182,triple negative,21764954,21765722,199,768,-569,5.293304824724492,shorter,402.916702010531,-1.3938606600915,0.490900087358326,-2.83939786524029,0.0045198761838377,0.0485859958490769
4244.0,chr20,StringTie,transcript,44745865,44752313,+,KCNK15,NM_022358.4,SRR19969208,6448,triple negative,44750838,44752313,1475,1475,0,7.29641326877392,no change,233.483411918838,-2.70630634027957,0.617680231316626,-4.3814035208977,1.17917256115432e-05,0.0005521756531308
4318.0,chr12,StringTie,transcript,64191080,64222296,-,KICS2,NM_152440.5,SRR19969208,31216,triple negative,64191079,64193841,2762,2762,0,7.923710333969238,no change,187.175509364921,0.643388374130639,0.188524875048422,3.41275056655196,0.0006431077570882,0.0116506621008595
4326.0,chr13,StringTie,transcript,33016423,33066143,+,KL,NM_004795.4,SRR19969210,49720,triple negative,33064186,33066143,1957,1957,0,7.579167967396076,no change,104.802557561583,-1.90412303768475,0.641635429638871,-2.96760894072891,0.0030012590518874,0.0362906471366314
4335.0,chr19,StringTie,transcript,16324826,16328685,+,KLF2,NM_016270.4,SRR19969211,3859,triple negative,16327031,16328685,1654,1654,0,7.410951875583635,no change,1716.94910780516,-2.19703032062276,0.667067692356929,-3.29356427510387,0.0009892572073682,0.0162111275751504
4336.0,chr19,aptardi,transcript,16324826,16327555,+,KLF2,NM_016270.4,SRR19969211,2729,triple negative,16327031,16328685,524,1654,-1130,6.261491684321042,shorter,1716.94910780516,-2.19703032062276,0.667067692356929,-3.29356427510387,0.0009892572073682,0.0162111275751504
4365.0,chr19,StringTie,transcript,18637028,18671721,+,KLHL26,NM_018316.3,SRR19969208,34693,triple negative,18669245,18671721,2476,2476,0,7.814399633804487,no change,285.198887898764,-0.609348425378157,0.195181429846972,-3.121959019646,0.0017965194407409,0.0247907991806364
4366.0,chr19,aptardi,transcript,18637028,18670563,+,KLHL26,NM_018316.3,SRR19969208,33535,triple negative,18669245,18671721,1318,2476,-1158,7.183870715062453,shorter,285.198887898764,-0.609348425378157,0.195181429846972,-3.121959019646,0.0017965194407409,0.0247907991806364
4391.0,chr7,StringTie,transcript,139426931,139483716,-,KLRG2,XM_011516141.2,SRR19969211,56785,triple negative,139426930,139427532,602,602,0,6.400257445308821,no change,167.71167685298,4.54429237116245,1.25486385116559,3.6213429583946,0.0002930776888447,0.0064277256677614
4392.0,chr7,StringTie,transcript,139452690,139483673,-,KLRG2,NM_198508.4,SRR19969211,30983,triple negative,139452689,139453586,897,897,0,6.799055862058796,no change,279.476326249958,4.16892030288501,1.30763081087288,3.18814780763856,0.001431873227841,0.0209664208514462
4393.0,chr7,StringTie,transcript,139453618,139483716,-,KLRG2,XM_005250311.3,SRR19969212,30098,triple negative,139453617,139453698,81,81,0,4.394449154672439,no change,192.092562073261,4.58138800749355,1.24185443895353,3.68915056691681,0.0002250040349988,0.005303882289856
4401.0,chr15,StringTie,transcript,40382721,40394288,+,KNSTRN,NM_033286.4,SRR19969211,11567,triple negative,40393597,40394288,691,691,0,6.53813982376767,no change,292.186882642801,2.00278700841334,0.227333103310837,8.80992244088133,1.25232475643154e-18,3.5407395280174507e-15
4405.0,chr17,StringTie,transcript,8358822,8376704,-,KRBA2,NM_001304947.3,SRR19969210,17882,triple negative,8358821,8369133,10312,10312,0,9.241063544619024,no change,247.427885559608,-1.03240961096474,0.180546651092113,-5.71824292901461,1.07631194640016e-08,1.53451402834181e-06
4414.0,chr1,StringTie,transcript,155169408,155173304,-,KRTCAP2,NM_173852.4,SRR19969211,3896,triple negative,155169407,155169439,32,32,0,3.4657359027997265,no change,1869.117,0.875807,0.3081079,2.842533,0.00447566,0.0483025
4417.0,chr1,StringTie,transcript,52032103,52033810,-,KTI12,NM_138417.3,SRR19969208,1707,triple negative,52032102,52032696,594,594,0,6.386879319362645,no change,306.7426,0.7747462,0.2549621,3.038672,0.002376235,0.03074629
4431.0,chr3,StringTie,transcript,183122215,183162734,-,LAMP3,NM_014398.4,SRR19969211,40519,triple negative,183122214,183124080,1866,1866,0,7.531552381407289,no change,373.938027348429,3.615394978646,1.26350478943291,2.86140187902941,0.0042177203712304,0.0463835689792173
4432.0,chr3,StringTie,transcript,183130678,183162761,-,LAMP3,XM_005247360.5,SRR19969211,32083,triple negative,183130677,183132816,2139,2139,0,7.668093709082406,no change,147.111051695972,3.67570633923324,1.14850948031824,3.20041445214255,0.0013723010048346,0.0204040968616475
4433.0,chr1,StringTie,transcript,156054782,156058506,+,LAMTOR2,NM_014017.4,SRR19969210,3724,triple negative,156058371,156058506,135,135,0,4.90527477843843,no change,1063.543,0.8458803,0.2503202,3.379192,0.000726991,0.0128145
4438.0,chr1,StringTie,transcript,110401253,110407694,-,LAMTOR5,NM_001382293.1,SRR19969212,6441,triple negative,110401252,110401522,270,270,0,5.598421958998375,no change,1558.97,0.7049362,0.1799726,3.916908,8.969184e-05,0.002606554
4439.0,chr1,StringTie,transcript,110401253,110407924,-,LAMTOR5,NM_006402.3,SRR19969212,6671,triple negative,110401252,110401522,270,270,0,5.598421958998375,no change,1564.209,0.7016516,0.1786874,3.926698,8.611996e-05,0.002521759
4441.0,chr1,StringTie,transcript,30732469,30757840,-,LAPTM5,XM_011542098.2,SRR19969210,25371,triple negative,30732468,30733827,1359,1359,0,7.214504414151143,no change,5307.777,1.197027,0.3637326,3.290952,0.0009984882,0.01632245
4459.0,chr11,StringTie,transcript,62662817,62672267,-,LBHD1,NM_001394596.1,SRR19969211,9450,triple negative,62662816,62663128,312,312,0,5.7430031878094825,no change,1792.71630256346,1.21590792506754,0.330780851927805,3.67587155659458,0.0002370387689911,0.0054993513090342
4501.0,chr6,StringTie,transcript,35805352,35824070,+,LHFPL5,NM_182548.4,SRR19969210,18718,triple negative,35819447,35819463,4623,16,4607,8.438799123988225,longer,21.6921190223747,6.49143619268726,1.03019330103881,6.30118268692056,2.95382986864201e-10,6.87048947326002e-08
4502.0,chr13,StringTie,transcript,39342892,39603193,-,LHFPL6,NM_005780.3,SRR19969208,260301,triple negative,39342891,39343935,1044,1044,0,6.950814768442584,no change,2363.33735212069,-2.07841810384355,0.622245410178629,-3.34019033301812,0.0008372099035216,0.0142651956642646
4503.0,chr13,StringTie,transcript,39342892,39603173,-,LHFPL6,XM_011534861.1,SRR19969208,260281,triple negative,39342891,39343935,1044,1044,0,6.950814768442584,no change,2362.53772276782,-2.07873661538933,0.622485732119223,-3.33941246863983,0.0008395580455586,0.0142879842344069
4522.0,chr1,StringTie,transcript,226231149,226309503,-,LIN9,NM_173083.3,SRR19969210,78354,triple negative,226231148,226232500,1352,1352,0,7.20934025660291,no change,297.0528,1.794788,0.5424536,3.308648,0.0009374777,0.01552053
4523.0,chr1,StringTie,transcript,226231157,226309164,-,LIN9,NM_001366245.2,SRR19969210,78007,triple negative,226231156,226232500,1344,1344,0,7.203405521083095,no change,290.243,1.781336,0.5376942,3.312917,0.0009232846,0.01534276
4524.0,chr1,StringTie,transcript,226231157,226310080,-,LIN9,XM_024446565.1,SRR19969210,78923,triple negative,226231156,226232500,1344,1344,0,7.203405521083095,no change,298.0467,1.781497,0.5423733,3.284632,0.001021158,0.016559
4525.0,chr1,StringTie,transcript,226231157,226310082,-,LIN9,XM_017001084.1,SRR19969210,78925,triple negative,226231156,226232500,1344,1344,0,7.203405521083095,no change,298.0467,1.781497,0.5423733,3.284632,0.001021158,0.016559
4526.0,chr1,StringTie,transcript,226231157,226309767,-,LIN9,NM_001270410.2,SRR19969210,78610,triple negative,226231156,226232500,1344,1344,0,7.203405521083095,no change,297.7489,1.778306,0.5418262,3.28206,0.001030516,0.01667249
4563.0,chr11,StringTie,transcript,33858576,33869878,-,LMO2,NM_001142316.2,SRR19969211,11302,triple negative,33858575,33859355,780,780,0,6.659293919683638,no change,653.387282025658,-0.868784123412142,0.305005558854754,-2.848420621166,0.0043936812381545,0.0476806605194816
4573.0,chr2,StringTie,transcript,222314148,222320155,-,LOC122319436,NM_001395871.1,SRR19969208,6007,triple negative,222314147,222319027,4880,4880,0,8.492900498847193,no change,24.05471,1.44288,0.485264,2.973392,0.002945284,0.03585575
4588.0,chr1,StringTie,transcript,84811602,84893206,-,LPAR3,NM_012152.3,SRR19969210,81604,triple negative,84811601,84813845,2244,2244,0,7.716015266642587,no change,225.0034,3.716707,0.7557603,4.917839,8.750494e-07,6.666619e-05
4619.0,chr14,StringTie,transcript,49598940,49614672,+,LRR1,NM_152329.4,SRR19969208,15732,triple negative,49614496,49614672,176,176,0,5.170483995038151,no change,241.204097354099,1.4843516057989,0.504761027981999,2.94070168557434,0.0032746973941819,0.0386588055615264
4647.0,chr19,StringTie,transcript,50516897,50551876,-,LRRC4B,XM_005259429.5,SRR19969210,34979,triple negative,50516896,50517570,674,674,0,6.513230110912307,no change,82.6289846525201,-2.1585540226605,0.506371133671333,-4.26279043003573,2.01889844223822e-05,0.0008443933228335
4654.0,chr17,StringTie,transcript,50381238,50397523,-,LRRC59,NM_018509.4,SRR19969211,16285,triple negative,50381237,50382987,1750,1750,0,7.467371066917559,no change,2986.20436286203,1.25452139674884,0.213866341376323,5.86591320857433,4.466674088115151e-09,7.50719873488627e-07
4662.0,chr1,StringTie,transcript,89522626,89596573,+,LRRC8B,XM_005270703.5,SRR19969212,73947,triple negative,89593043,89596573,3530,3530,0,8.169053149927343,no change,626.7266,0.9132649,0.2604045,3.507101,0.0004530163,0.008974792
4663.0,chr1,StringTie,transcript,89524829,89596573,+,LRRC8B,XM_011541143.2,SRR19969212,71744,triple negative,89593043,89596573,3530,3530,0,8.169053149927343,no change,630.3667,0.9208894,0.2632284,3.498443,0.000467983,0.00920697
4664.0,chr1,StringTie,transcript,89524829,89597861,+,LRRC8B,NM_001369817.2,SRR19969212,73032,triple negative,89593043,89597861,4818,4818,0,8.480114183174816,no change,648.9664,0.8975732,0.2608693,3.440701,0.0005802091,0.01076407
4665.0,chr1,aptardi,transcript,89524829,89596670,+,LRRC8B,NM_001369817.2,SRR19969212,71841,triple negative,89593043,89597861,3627,4818,-1191,8.196161139282902,shorter,648.9664,0.8975732,0.2608693,3.440701,0.0005802091,0.01076407
4666.0,chr1,StringTie,transcript,89547857,89596573,+,LRRC8B,XM_017000884.1,SRR19969212,48716,triple negative,89593043,89596573,3530,3530,0,8.169053149927343,no change,628.9898,0.9206488,0.2630228,3.500262,0.0004648009,0.009164926
4682.0,chr1,StringTie,transcript,204617170,204685738,-,LRRN2,NM_201630.2,SRR19969208,68568,triple negative,204617169,204617850,681,681,0,6.523562306149512,no change,172.0161,-1.67308,0.3828039,-4.370594,1.239092e-05,0.0005724391
4684.0,chr11,StringTie,transcript,62686406,62689530,-,LRRN4CL,NM_203422.4,SRR19969208,3124,triple negative,62686405,62687791,1386,1386,0,7.234177179749849,no change,276.176212616197,-3.23551929056965,0.814567546553866,-3.97206997044988,7.12507831484054e-05,0.0021686585274915
4697.0,chr19,StringTie,transcript,2321521,2328586,-,LSM7,NM_016199.3,SRR19969208,7065,triple negative,2321520,2321679,159,159,0,5.068904202220232,no change,1204.6378187653,1.09322018540531,0.364097191316365,3.00255044938101,0.0026772759421535,0.0334711240070976
4729.0,chr2,StringTie,transcript,149038699,149215262,+,LYPD6B,NM_177964.5,SRR19969208,176563,triple negative,149214710,149215262,552,552,0,6.313548046277095,no change,227.6018,-3.421927,0.9714888,-3.522353,0.0004277334,0.008576915
4730.0,chr2,StringTie,transcript,149038717,149215262,+,LYPD6B,XM_017003365.1,SRR19969210,176545,triple negative,149214710,149215262,552,552,0,6.313548046277095,no change,226.4638,-3.424066,0.98592,-3.472965,0.0005147419,0.009864653
4731.0,chr1,StringTie,transcript,219173878,219212858,+,LYPLAL1,NM_138794.5,SRR19969210,38980,triple negative,219211728,219212858,1130,1130,0,7.029972911706386,no change,558.6356,1.107667,0.2981321,3.715357,0.0002029166,0.00493163
4732.0,chr1,aptardi,transcript,219173878,219211891,+,LYPLAL1,NM_138794.5,SRR19969210,38013,triple negative,219211728,219212858,163,1130,-967,5.093750200806762,shorter,558.6356,1.107667,0.2981321,3.715357,0.0002029166,0.00493163
4733.0,chr1,StringTie,transcript,219173890,219212863,+,LYPLAL1,XM_017000272.1,SRR19969210,38973,triple negative,219211728,219212863,1135,1135,0,7.034387929915503,no change,559.7359,1.105603,0.2993891,3.692864,0.0002217425,0.005238079
4734.0,chr1,aptardi,transcript,219173890,219211891,+,LYPLAL1,XM_017000272.1,SRR19969210,38001,triple negative,219211728,219212863,163,1135,-972,5.093750200806762,shorter,559.7359,1.105603,0.2993891,3.692864,0.0002217425,0.005238079
4747.0,chr17,StringTie,transcript,27878317,27892492,-,LYRM9,XM_017024325.1,SRR19969208,14175,triple negative,27878316,27879472,1156,1156,0,7.052721049232323,no change,195.621898949179,-1.4110845710548,0.390500642020628,-3.61352689141101,0.0003020600111438,0.0065817940088767
4748.0,chr17,StringTie,transcript,27878358,27893365,-,LYRM9,NM_001076680.3,SRR19969208,15007,triple negative,27878357,27879472,1115,1115,0,7.016609683894219,no change,194.869762479585,-1.42110101622655,0.400045982343668,-3.55234417778935,0.0003818150849184,0.007846605274458
4749.0,chr17,StringTie,transcript,27878317,27883829,-,LYRM9,XM_024450637.1,SRR19969211,5512,triple negative,27878316,27879472,1156,1156,0,7.052721049232323,no change,205.787457107599,-1.40283523005621,0.394758400256862,-3.55365517020896,0.0003799169992417,0.0078177001154021
4773.0,chr13,StringTie,transcript,35473789,35476689,-,MAB21L1,NM_005584.5,SRR19969208,2900,triple negative,35473788,35475058,1270,1270,0,7.146772179452637,no change,180.176194733267,-4.01741060926131,0.831317976721766,-4.83257997752393,1.34774940249215e-06,9.50521931702195e-05
4780.0,chr4,StringTie,transcript,120055623,120066848,-,MAD2L1,NM_002358.4,SRR19969208,11225,triple negative,120055622,120060117,4495,4495,0,8.410720946905721,no change,735.209293408187,4.06229776610798,1.31903126087131,3.07975852173856,0.0020716848851558,0.0277716223726037
4781.0,chr4,aptardi,transcript,120059391,120066848,-,MAD2L1,NM_002358.4,SRR19969208,7457,triple negative,120055622,120060117,727,4495,-3768,6.588926477533519,shorter,735.209293408187,4.06229776610798,1.31903126087131,3.07975852173856,0.0020716848851558,0.0277716223726037
4799.0,chrX,StringTie,transcript,152766136,152769689,-,MAGEA6,NM_005363.5,SRR19969210,3553,triple negative,152766135,152766705,570,570,0,6.345636360828596,no change,368.04620486184,25.6573820856264,3.38348283415162,7.58312760645638,3.37322779256852e-14,3.2227929894255695e-11
4806.0,chr1,StringTie,transcript,53226900,53238518,-,MAGOH,NM_002370.4,SRR19969211,11618,triple negative,53226899,53227044,145,145,0,4.976733742420574,no change,1195.165,1.348935,0.3610327,3.736325,0.0001867295,0.004664753
4811.0,chr12,StringTie,transcript,10605110,10613609,-,MAGOHB,XM_005253402.2,SRR19969208,8499,triple negative,10605109,10606274,1165,1165,0,7.060476365999801,no change,563.776022290195,2.00818289231949,0.699878712723922,2.86932986503284,0.0041134256186002,0.0455801377333659
4815.0,chr2,StringTie,transcript,199955582,199964117,+,MAIP1,NM_001394955.1,SRR19969211,8535,triple negative,199963811,199964117,306,306,0,5.723585101952381,no change,369.2418,0.7808154,0.1707572,4.572665,4.815608e-06,0.0002675618
4816.0,chr2,StringTie,transcript,199955317,199964117,+,MAIP1,NM_001369399.1,SRR19969212,8800,triple negative,199963761,199964117,356,356,0,5.87493073085203,no change,369.9904,0.7961114,0.1697542,4.689791,2.734846e-06,0.0001706496
4857.0,chr17,StringTie,transcript,19377750,19383544,+,MAPK7,NM_139033.3,SRR19969211,5794,triple negative,19383231,19383544,313,313,0,5.746203190540153,no change,649.928347636582,-0.908852706029162,0.289994417450492,-3.13403517908865,0.0017242018363155,0.0240499163944202
4858.0,chr17,StringTie,transcript,19378498,19383544,+,MAPK7,NM_139034.3,SRR19969211,5046,triple negative,19383231,19383544,313,313,0,5.746203190540153,no change,645.693805421517,-0.919943706532588,0.28624664255758,-3.21381483574095,0.0013098411165077,0.0197336986682398
4859.0,chr17,StringTie,transcript,19378162,19383544,+,MAPK7,XM_011523957.3,SRR19969212,5382,triple negative,19383231,19383544,313,313,0,5.746203190540153,no change,605.751000344526,-0.949005237451103,0.308620889624838,-3.07498704512426,0.0021051169731446,0.0281102049216197
4874.0,chr2,StringTie,transcript,197705369,197708395,+,MARS2,NM_138395.4,SRR19969208,3026,triple negative,197707187,197708395,1208,1208,0,7.0967213784947605,no change,367.5559,1.087372,0.3236525,3.359688,0.0007803048,0.01349989
4876.0,chr16,StringTie,transcript,71626184,71641965,+,MARVELD3,NM_001017967.4,SRR19969208,15781,triple negative,71641027,71641965,938,938,0,6.843749949006225,no change,455.476106947174,1.20602598832793,0.273873265137344,4.40359152151315,1.06473335519009e-05,0.0005111925463427
4877.0,chr16,StringTie,transcript,71626184,71636465,+,MARVELD3,NM_052858.6,SRR19969208,10281,triple negative,71634803,71636465,1662,1662,0,7.415776975415394,no change,498.049876646421,1.74955709864942,0.246209646610773,7.10596486666197,1.19484809331704e-12,5.20618229153177e-10
4878.0,chr16,aptardi,transcript,71626184,71636292,+,MARVELD3,NM_052858.6,SRR19969211,10108,triple negative,71634803,71636465,1489,1662,-173,7.305860032684009,shorter,498.049876646421,1.74955709864942,0.246209646610773,7.10596486666197,1.19484809331704e-12,5.20618229153177e-10
4879.0,chr16,StringTie,transcript,71626180,71639082,+,MARVELD3,XM_011523449.3,SRR19969212,12902,triple negative,71637996,71639082,1086,1086,0,6.990256500493881,no change,238.048682186185,1.38466912711611,0.301342610650346,4.59499943976649,4.32750431298233e-06,0.0002449236537992
4915.0,chr20,StringTie,transcript,31547379,31548081,+,MCTS2P,NM_001397496.1,SRR19969208,702,triple negative,31548049,31548081,32,32,0,3.4657359027997265,no change,113.855441180445,2.25401065949624,0.460892151149789,4.89053817443659,1.00560652936565e-06,7.48644345998779e-05
4940.0,chr16,StringTie,transcript,84476355,84504659,-,MEAK7,NM_020947.4,SRR19969208,28304,triple negative,84476354,84479912,3558,3558,0,8.17695386822578,no change,797.070178041039,1.3385143736963,0.346291701551246,3.86527995819794,0.000110961848164,0.0030818866234439
4941.0,chr16,aptardi,transcript,84479627,84504659,-,MEAK7,NM_020947.4,SRR19969208,25032,triple negative,84476354,84479912,286,3558,-3272,5.655991810819852,shorter,797.070178041039,1.3385143736963,0.346291701551246,3.86527995819794,0.000110961848164,0.0030818866234439
4942.0,chr16,aptardi,transcript,84478027,84504659,-,MEAK7,NM_020947.4,SRR19969208,26632,triple negative,84476354,84479912,1886,3558,-1672,7.542213463193403,shorter,797.070178041039,1.3385143736963,0.346291701551246,3.86527995819794,0.000110961848164,0.0030818866234439
4943.0,chr16,StringTie,transcript,84478060,84504693,-,MEAK7,XM_006721240.2,SRR19969208,26633,triple negative,84478059,84479912,1853,1853,0,7.52456122628536,no change,717.733078661009,1.34895839341595,0.353068913211678,3.82066600297714,0.0001330917884615,0.0035301635589555
4944.0,chr16,aptardi,transcript,84479627,84504693,-,MEAK7,XM_006721240.2,SRR19969208,25066,triple negative,84478059,84479912,286,1853,-1567,5.655991810819852,shorter,717.733078661009,1.34895839341595,0.353068913211678,3.82066600297714,0.0001330917884615,0.0035301635589555
4945.0,chr16,StringTie,transcript,84479629,84504708,-,MEAK7,XM_011523249.2,SRR19969208,25079,triple negative,84479628,84479912,284,284,0,5.648974238161206,no change,463.009013227165,1.46951887942138,0.354127358508997,4.14969034193964,3.32925347808358e-05,0.0012299097561456
4946.0,chr16,aptardi,transcript,84478027,84504708,-,MEAK7,XM_011523249.2,SRR19969208,26681,triple negative,84479628,84479912,1886,284,1602,7.542213463193403,longer,463.009013227165,1.46951887942138,0.354127358508997,4.14969034193964,3.32925347808358e-05,0.0012299097561456
4947.0,chr16,StringTie,transcript,84478060,84504582,-,MEAK7,XM_017023511.1,SRR19969212,26522,triple negative,84478059,84479912,1853,1853,0,7.52456122628536,no change,715.930721397855,1.35822038381275,0.353595405581696,3.84117090429487,0.000122448820992,0.0033219647023875
4992.0,chr12,StringTie,transcript,57768471,57772105,-,METTL1,NM_005371.6,SRR19969208,3634,triple negative,57768470,57768995,525,525,0,6.263398262591624,no change,363.004231733898,0.872943274547104,0.29419631275552,2.96721351253824,0.0030051219326204,0.036323547737725
4993.0,chr1,StringTie,transcript,171781660,171797716,+,METTL13,NM_001007239.2,SRR19969210,16056,triple negative,171796756,171797716,960,960,0,6.866933284461882,no change,1405.578,1.3578,0.3366654,4.033085,5.504931e-05,0.001775392
4994.0,chr1,aptardi,transcript,171781660,171796981,+,METTL13,NM_001007239.2,SRR19969210,15321,triple negative,171796756,171797716,225,960,-735,5.41610040220442,shorter,1405.578,1.3578,0.3366654,4.033085,5.504931e-05,0.001775392
5002.0,chr2,StringTie,transcript,207609114,207625394,-,METTL21A,NM_001330130.2,SRR19969208,16280,triple negative,207609113,207613045,3932,3932,0,8.276903481267057,no change,297.9234,0.9681253,0.3315933,2.919617,0.003504622,0.04062436
5003.0,chr2,aptardi,transcript,207612644,207625394,-,METTL21A,NM_001330130.2,SRR19969210,12750,triple negative,207609113,207613045,402,3932,-3530,5.996452088619021,shorter,297.9234,0.9681253,0.3315933,2.919617,0.003504622,0.04062436
5006.0,chr2,StringTie,transcript,207609114,207625424,-,METTL21A,XM_024452722.1,SRR19969211,16310,triple negative,207609113,207609765,652,652,0,6.480044561926653,no change,296.5072,0.9594748,0.330838,2.900135,0.003730024,0.04242165
5007.0,chr2,StringTie,transcript,207609114,207626053,-,METTL21A,NM_001330134.2,SRR19969212,16939,triple negative,207609113,207613045,3932,3932,0,8.276903481267057,no change,297.2607,0.973942,0.3269411,2.978952,0.002892357,0.03543861
5008.0,chr2,aptardi,transcript,207612644,207626053,-,METTL21A,NM_001330134.2,SRR19969212,13409,triple negative,207609113,207613045,402,3932,-3530,5.996452088619021,shorter,297.2607,0.973942,0.3269411,2.978952,0.002892357,0.03543861
5023.0,chr16,StringTie,transcript,21599577,21657471,+,METTL9,NM_016025.5_2,SRR19969208,57894,triple negative,21655432,21657471,2039,2039,0,7.620214770574455,no change,13.1978616155953,1.56157778803439,0.480634929424285,3.24898939389378,0.0011581579632044,0.0181223255658359
5024.0,chr16,aptardi,transcript,21599577,21655826,+,METTL9,NM_016025.5_2,SRR19969208,56249,triple negative,21655432,21657471,394,2039,-1645,5.976350909297934,shorter,13.1978616155953,1.56157778803439,0.480634929424285,3.24898939389378,0.0011581579632044,0.0181223255658359
5025.0,chr16,aptardi,transcript,21599577,21655926,+,METTL9,NM_016025.5_2,SRR19969208,56349,triple negative,21655432,21657471,494,2039,-1545,6.202535517187923,shorter,13.1978616155953,1.56157778803439,0.480634929424285,3.24898939389378,0.0011581579632044,0.0181223255658359
5026.0,chr16,aptardi,transcript,21599577,21656026,+,METTL9,NM_016025.5_2,SRR19969208,56449,triple negative,21655432,21657471,594,2039,-1445,6.386879319362645,shorter,13.1978616155953,1.56157778803439,0.480634929424285,3.24898939389378,0.0011581579632044,0.0181223255658359
5027.0,chr16,aptardi,transcript,21599577,21655829,+,METTL9,NM_001077180.3_2,SRR19969208,56252,triple negative,21655432,21657471,397,2039,-1642,5.983936280687191,shorter,13.1978616155953,1.56157778803439,0.480634929424285,3.24898939389378,0.0011581579632044,0.0181223255658359
5028.0,chr16,aptardi,transcript,21599577,21655929,+,METTL9,NM_001077180.3_2,SRR19969208,56352,triple negative,21655432,21657471,497,2039,-1542,6.208590026096629,shorter,13.1978616155953,1.56157778803439,0.480634929424285,3.24898939389378,0.0011581579632044,0.0181223255658359
5029.0,chr16,aptardi,transcript,21599577,21656029,+,METTL9,NM_001077180.3_2,SRR19969208,56452,triple negative,21655432,21657471,597,2039,-1442,6.391917113392602,shorter,13.1978616155953,1.56157778803439,0.480634929424285,3.24898939389378,0.0011581579632044,0.0181223255658359
